airport_id,airport_name,city,country,iata,icao,latitude,longitude,timezone
9796,Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,YEL,CYEL,46.351398468,-82.5614013672,America/Toronto
9797,Wilkes County Airport,North Wilkesboro,United States,IKB,KUKF,36.2228012085,-81.09829711910001,America/New_York
9798,Charleston Executive Airport,Charleston,United States,,KJZI,32.70090103149414,-80.00289916992188,America/New_York
9799,Danville Regional Airport,Danville,United States,DAN,KDAN,36.572898864746094,-79.33609771728516,America/New_York
9800,Brookneal/Campbell County Airport,Brookneal,United States,,K0V4,37.141700744599994,-79.01640319820001,America/New_York
9805,Yerbogachen Airport,Yerbogachen,Russia,ERG,UIKE,61.2750015259,108.029998779,Asia/Irkutsk
9806,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,KCQW,34.71289825,-79.95700073,America/New_York
9808,Wauchula Municipal Airport,Wuchula,United States,,KCHN,27.51490020752,-81.880500793457,America/New_York
9818,Lilydale Airport,Lilydale,Australia,,YLIL,-37.69169998168945,145.36700439453125,Australia/Hobart
9819,Beni Mellal Airport,Beni Mellal,Morocco,BEM,GMMD,32.401895,-6.315905,Africa/Casablanca
9820,Şırnak Şerafettin Elçi Airport,Cizre,Turkey,NKT,LTCV,37.3647,42.0582,Europe/Istanbul
9821,Suntar Airport,Suntar,Russia,SUY,UENS,62.185001373291,117.63500213623,Asia/Yakutsk
9824,Tazadit Airport,Zouerat,Mauritania,OUZ,GQPZ,22.756399154663086,-12.483599662780762,Africa/Nouakchott
9825,Asaba International Airport,Asaba,Nigeria,ABB,DNAS,6.204167,6.665278,Africa/Lagos
9826,Akwa Ibom International Airport,Uyo,Nigeria,QUO,DNAI,4.8725,8.093,Africa/Lagos
9828,Kasama Airport,Kasama,Zambia,KAA,FLKS,-10.216699600219727,31.13330078125,Africa/Lusaka
9829,Mbeya Airport,Mbeya,Tanzania,,HTMB,-8.919444,33.463889,Africa/Dar_es_Salaam
9830,Mpanda Airport,Mpanda,Tanzania,,HTMP,-6.355374,31.084116,Africa/Dar_es_Salaam
9831,Songea Airport,Songea,Tanzania,SGX,HTSO,-10.682999610900879,35.58300018310547,Africa/Dar_es_Salaam
9832,Morogoro Airport,Morogoro,Tanzania,,HTMG,-6.797220230102539,37.653099060058594,Africa/Dar_es_Salaam
9843,Jiuhuashan Airport,Chizhou,China,JUH,ZSJH,30.7403,117.6856,Asia/Shanghai
9844,Anshan Air Base,Anshan,China,AOG,ZYAS,41.105301,122.853996,Asia/Shanghai
9845,Saertu Airport,Daqing,China,DQA,ZYDQ,46.7463888889,125.140555556,Asia/Shanghai
9846,Zunyi Xinzhou Airport,Zunyi,China,ZYI,ZUZY,27.5895,107.0007,Asia/Shanghai
9847,Conway Horry County Airport,Conway,United States,,KHYW,33.82849884,-79.12220001,America/New_York
9848,Lindu Airport,Yinchun,China,LDS,ZYLD,47.7520555556,129.019125,Asia/Shanghai
9849,Anshun Huangguoshu Airport,Anshun,China,AVA,ZUAS,26.2605555556,105.873333333,Asia/Shanghai
9850,Sikasso Airport,Sikasso,Mali,KSS,GASK,11.333000183105469,-5.699999809265137,Africa/Bamako
9853,Toowoomba Wellcamp Airport,Toowoomba,Australia,WTB,YBWW,-27.558332,151.793335,Australia/Brisbane
9854,Tonghua Sanyuanpu Airport,Tonghua,China,TNH,ZYTN,42.2538888889,125.703333333,Asia/Shanghai
9857,Suzhou Guangfu Airport,Suzhou,China,SZV,ZSSZ,31.2631,120.401001,Asia/Shanghai
9860,City Airport Manchester,Manchester,United Kingdom,,EGCB,53.471698761,-2.38971996307,Europe/London
9861,Sleap Airport,Shrewsbury,United Kingdom,,EGCV,52.833900451699996,-2.77167010307,Europe/London
9862,Tatenhill Airfield,Burton-on-Trent,United Kingdom,,EGBM,52.814701080300004,-1.76110994816,Europe/London
9863,Full Sutton Airfield,York,United Kingdom,,EGNU,53.980598,-0.864722,Europe/London
9864,Sherburn-In-Elmet Airfield,Leeds,United Kingdom,,EGCJ,53.788458,-1.216877,Europe/London
9866,Beringin Airport,Muara Teweh,Indonesia,,WAOM,-0.940325021744,114.893875122,Asia/Jakarta
9868,Mulia Airport,Mulia,Indonesia,LII,WAJM,-3.7018,137.957,Asia/Jayapura
9872,Stenkol Airport,Bintuni,Indonesia,NTI,WASB,-2.1033,133.5164,Asia/Jayapura
9873,Wasior Airport,Wasior,Indonesia,WSR,WASW,-2.721,134.5061,Asia/Jayapura
9874,Silangit Airport,Siborong-Borong,Indonesia,DTB,WIMN,2.25973,98.991898,Asia/Jakarta
9875,Lasikin Airport,Sinabang,Indonesia,,WITG,2.4102799892425537,96.32559967041016,Asia/Jakarta
9886,Seunagan Airport,Nagan Raya,Indonesia,MEQ,WITC,4.25,96.21700286865234,\N
9887,Betoambari Airport,Bau-Bau,Indonesia,BUW,WAWB,-5.486879825592041,122.56900024414062,\N
9888,Kao Airport,Kao,Indonesia,KAZ,WAMK,1.1852799654006958,127.89600372314453,\N
9889,Melangguane Airport,Melonguane,Indonesia,MNA,WAMN,4.00694,126.672997,\N
9890,Sanggata/Sangkimah Airport,Sanggata,Indonesia,SGQ,WRLA,0.3847,117.543,\N
9891,Muara Bungo Airport,Muara Bungo,Indonesia,BUU,WIPI,-1.1278,102.135,\N
9892,Selayar/Aroepala Airport,Selayar,Indonesia,,WAWH,-6.1751,120.4362,\N
9897,Illaga Airport,Illaga,Indonesia,ILA,WABL,-3.97648,137.6225,\N
9898,Oksibil Airport,Oksibil,Indonesia,OKL,WAJO,-4.9071,140.6277,\N
9899,Kokonau Airport,Kokonau,Indonesia,KOX,WABN,-4.71075,136.43515,\N
9901,Clermont Airport,Clermont,Australia,CMQ,YCMT,-22.773099899291992,147.62100219726562,\N
9902,Warrnambool Airport,Warrnambool,Australia,WMB,YWBL,-38.2952995300293,142.44700622558594,\N
9904,Richmond Airport,Richmond,Australia,RCM,YRMD,-20.701900482177734,143.11500549316406,\N
9905,RAAF Base Curtin,Derby,Australia,DCN,YCIN,-17.5813999176,123.82800293,\N
9935,Kualanamu International Airport,Medan,Indonesia,KNO,WIMM,3.642222,98.885278,Asia/Jakarta
9937,Gratiot Community Airport,Kamloops,Canada,AMN,KAMN,43.322101593,-84.68800354,\N
9938,Asheboro Regional Airport,Asheboro,United States,,KHBI,35.65449905,-79.8946991,\N
9939,Seosan Air Base,Seosan,South Korea,HMY,RKTP,36.703999,126.486,\N
9942,Henderson Field,Wallace,United States,,KACZ,34.717899322509766,-78.00360107421875,\N
9943,Emporia Greensville Regional Airport,Emporia,United States,,KEMV,36.6869010925293,-77.48280334472656,\N
10017,San Gabriel Valley Airport,El Monte,United States,EMT,KEMT,34.086102,-118.035004,\N
10057,Farah Airport,Farah,Afghanistan,FAH,OAFR,32.367000579833984,62.18299865722656,\N
10061,Pasighat Airport,Pasighat,India,IXT,VEPG,28.066099166870117,95.33560180664062,\N
10062,Kee Field,Pineville,United States,,KI16,37.600399017333984,-81.5593032836914,\N
10069,Kramatorsk Airport,Kramatorsk,Ukraine,KRQ,UKCK,48.70560073852539,37.62889862060547,\N
10080,Kautokeino Air Base,Kautokeino,Norway,QKX,ENKA,69.04029846191406,23.034000396728516,\N
10089,Lille/Marcq-en-Baroeul Airport,Marcq En Baroeul,France,,LFQO,50.687198638916016,3.0755600929260254,\N
10096,Kawass Airport,Kamsar,Guinea,,GUKR,10.651000022888,-14.533599853516,\N
10102,Stinson Municipal Airport,Stinson,United States,SSF,KSSF,29.336999893188,-98.471099853516,\N
10103,Sallisaw Municipal Airport,Sallisaw,United States,,KJSV,35.4382019,-94.80280304,\N
10104,Jasper County Airport-Bell Field,Jasper,United States,JAS,KJAS,30.88570023,-94.03489685,\N
10105,El Dorado Springs Memorial Airport,El dorado springs,United States,,K87K,37.8567008972168,-93.99909973144531,\N
10106,Marfa Municipal Airport,Marfa,United States,MRF,KMRF,30.371099,-104.017997,\N
10107,Alpine Casparis Municipal Airport,Alpine,United States,ALE,KE38,30.384199142499998,-103.683998108,\N
10110,Bubaque Airport,Bubaque,Guinea-Bissau,BQE,GGBU,11.297355651855469,-15.838079452514648,\N
10114,Chichen Itza International Airport,Chichen Itza,Mexico,CZA,MMCT,20.6413002014,-88.4461975098,America/Mexico_City
10116,Bunbury Airport,Bunbury,Australia,BUY,YBUN,-33.378299713134766,115.677001953125,\N
10117,Cable Airport,Upland,United States,CCB,KCCB,34.1115989685,-117.68800354,\N
10121,Mount Sterling Montgomery County Airport,Mount Sterling,United States,,KIOB,38.05810165,-83.979599,\N
10122,Elkhart Municipal Airport,Elkhart,United States,EKI,KEKM,41.7193984985,-86.00319671630001,\N
10123,Nappanee Municipal Airport,Nappanee ,United States,,KC03,41.44620132446289,-85.93479919433594,\N
10128,Jim Hamilton L.B. Owens Airport,Columbia,United States,CUB,KCUB,33.970500946,-80.9952011108,\N
10129,Grove Municipal Airport,Grove,United States,,KGMJ,36.60680008,-94.73860168,\N
10130,Mc Pherson Airport,Mc Pherson,United States,,KMPR,38.35240173,-97.69129944,\N
10131,Donaldson Field Airport,Greenville,United States,GDC,KGYH,34.758301,-82.376404,\N
10132,Perry Houston County Airport,Perry,United States,,KPXE,32.51060104370117,-83.76730346679688,\N
10133,Hartsville Regional Airport,Hartsville,United States,HVS,KHVS,34.4030990601,-80.11920166019999,\N
10134,Horace Williams Airport,Chapel Hill,United States,,KIGX,35.935001,-79.065902,\N
10135,San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,SZT,MMSC,16.690299987793,-92.530097961426,America/Mexico_City
10137,Dunnville Airport,Dunnville,Canada,DU9,CDU9,42.872200012200004,-79.5958023071,\N
10138,Brunswick County Airport,Oak Island,United States,,KSUT,33.9292984,-78.07499695,\N
10139,Chesterfield County Airport,Richmond,United States,,KFCI,37.40650177,-77.52500153,\N
10140,Atherton Airport,Atherton,Australia,,YATN,-17.2616996765,145.51499939,\N
10141,Bagdarin Airport,Bagdarin,Russia,,UIUB,54.36920166015625,113.47899627685547,Asia/Irkutsk
10142,Scarlett Martinez International Airport,Rio Hato,Panama,RIH,MPRH,8.375880241394,-80.127899169922,\N
10144,Henderson Oxford Airport,Oxford,United States,,KHNZ,36.36159897,-78.52919769,\N
10145,Leesburg International Airport,Leesburg,United States,LEE,KLEE,28.82309914,-81.80870056,\N
10148,Semyazino Airport,Vladimir,Russia,,UUBL,56.12670135498047,40.314998626708984,Europe/Moscow
10149,Witberg Tswalu Airport,Dedeben,South Africa,,FATW,-27.204999923706055,22.48189926147461,\N
10151,Mana Pools Airport,Mana Pools,Zimbabwe,,FVMN,-15.768735,29.385617,\N
10154,Pouso Alegre Airport,Pouso Alegre,Brazil,PPY,SNZA,-22.289199829101562,-45.91910171508789,\N
10155,Brigadeiro Cabral Airport,Divinopolis,Brazil,DIQ,SNDV,-20.180700302124,-44.870899200439,\N
10156,Yeysk Airport,Eysk,Russia,EIK,URKE,46.68,38.21,Europe/Moscow
10157,Berdyansk Airport,Berdyansk,Ukraine,ERD,UKDB,46.814998626708984,36.75809860229492,\N
10158,Blimbingsari Airport,Banyuwangi,Indonesia,BWX,WARB,-8.31015,114.3401,\N
10160,Erenhot Saiwusu International Airport,Erenhot,China,ERL,ZBER,43.4225,112.096667,\N
10161,Shobdon Aerodrome,Shobdon,United Kingdom,,EGBS,52.2416992188,-2.8811099529299997,\N
10162,Chino Airport,Chino,United States,CNO,KCNO,33.97470093,-117.637001,\N
10163,Kamigoto Airport,Shin-kamigoto,Japan,,RJDK,33.0130996704,129.192001343,\N
10164,Ojika Airport,Odika,Japan,,RJDO,33.1907997131,129.089996338,\N
10165,Chofu Airport,Tokyo,Japan,,RJTF,35.67169952392578,139.5279998779297,\N
10166,Hateruma Airport,Taketomi,Japan,HTR,RORH,24.0589008331,123.805999756,\N
10169,Madison County Airport,London,United States,,KUYF,39.93270111,-83.46199799,\N
10171,Las Brujas Airport,Cayo Santa Maria,Cuba,BWW,MUBR,22.621299743699996,-79.1472015381,\N
10173,Digby (General Hospital) Heliport,Tremblay-en-France,France,,CDG2,44.6161003112793,-65.76190185546875,\N
10178,Thun Airport,Thun,Switzerland,,LSZW,46.756401062,7.60056018829,\N
10184,Lavrentiya Airport,Lavrentiya,Russia,,UHML,65.58000183105469,-170.99667358398438,Asia/Anadyr
10185,Paso Robles Municipal Airport,Paso Robles,United States,PRB,KPRB,35.67290115,-120.6269989,\N
10186,N 104 Helipad,Ulleung,South Korea,,RKDU,37.479166666699996,130.895555556,\N
10209,Beijing Daxing International Airport,Beijing,China,PKX,ZBAD,39.509945,116.41092,\N
10295,Kymi Airport,Kotka,Finland,,EFKY,60.5713996887207,26.896099090576172,\N
10360,Half Moon Bay Airport,Half Moon Bay,United States,HAF,KHAF,37.513401031499995,-122.500999451,\N
10363,Hechi Jinchengjiang Airport,Hechi,China,HCJ,ZGHC,24.805,107.6997,\N
10370,Kadina Airport,Kadina,Australia,,YKDI,-33.97669982910156,137.66000366210938,\N
10371,General WM J Fox Airfield,Lancaster,United States,WJF,KWJF,34.74110031,-118.2190018,\N
10378,Coondewanna Airport,Coondewanna,Australia,CJF,YCWA,-22.96669960022,118.81300354004,\N
10544,Guarapari Airport,Guarapari,Brazil,GUZ,SNGA,-20.646499633800005,-40.491901397700005,\N
10545,Ubatuba Airport,Ubatuba,Brazil,UBT,SDUB,-23.441099166870117,-45.075599670410156,\N
10611,Ali Air Base,Nasiriyah,Iraq,,ORTL,30.935800552368164,46.0900993347168,\N
10617,Ota Air Base,Ota,Portugal,,LPOT,39.087502,-8.96278,\N
10618,Borroloola Airport,Borroloola,Australia,BOX,YBRL,-16.075300216674805,136.302001953125,\N
10723,Elsenthal Grafe Airport,Elsenthal,Germany,,EDNF,48.822498,13.3675,\N
10744,Newtownards Airport,Newtownards,United Kingdom,,EGAD,54.5811004639,-5.69193983078,\N
10745,Lashenden (Headcorn) Airfield,Headcorn,United Kingdom,,EGKH,51.156898,0.641667,\N
10746,Panshanger Aerodrome,Panshanger,United Kingdom,,EGLG,51.80250167849999,-0.158056005836,\N
10747,Thurrock Airfield,Thurrock,United Kingdom,,EGMT,51.537505,0.367634,\N
10748,Stapleford Aerodrome,Stapleford,United Kingdom,,EGSG,51.652500152600005,0.155833005905,\N
10750,HAL Airport,Bangalore,India,,VOBG,12.9499998093,77.6681976318,\N
10751,Chichester/Goodwood Airport,Goodwood,United Kingdom,QUG,EGHR,50.85940170288086,-0.7591670155525208,\N
10752,Omarama Glider Airport,Omarama,New Zealand,,NZOA,-44.486698150634766,169.98599243164062,\N
10753,Haast Aerodrome,Haast,New Zealand,,NZHT,-43.865299224853516,169.04100036621094,\N
10776,Meschede-Schüren Airport,Meschede,Germany,,EDKM,51.30277633666992,8.239167213439941,\N
10792,Jumandy Airport,Tena,Ecuador,TNW,SEJD,-1.059722,-77.583333,\N
10794,Morro da Urca Heliport,Rio de Janeiro,Brazil,,SDHU,-22.95166778564453,-43.16583251953125,\N
10800,Dongji Aiport,Fuyuan,China,FYJ,ZYFY,48.199494,134.366447,\N
10802,Skúvoy Heliport,Skuvoy,Faroe Islands,,EKSY,61.76959991455078,-6.803410053253174,\N
10803,Stóra Dímun Heliport,Stora Dimun,Faroe Islands,,EKSR,61.685298919677734,-6.758500099182129,\N
10804,Frooba Heliport,Frooba,Faroe Islands,,EKFA,61.543701171875,-6.774419784545898,\N
10831,Person County Airport,Roxboro,United States,,KTDF,36.28490067,-78.98419952,\N
10934,Zulu Inyala Airport,Phinda,South Africa,PZL,FADQ,-27.84939956665039,32.30970001220703,\N
10937,Liupanshui Yuezhao Airport,Liupanshui,China,LPF,ZUPS,26.609417,104.979,\N
10938,Kaili Airport,Kaili,China,KJH,ZUKJ,26.972,107.988,\N
10939,Shennongjia Hongping Airport,Shennongjia,China,HPG,ZHSN,31.626,110.34,\N
10940,Zhangjiakou Ningyuan Airport,Zhangjiakou,China,ZQZ,ZBZJ,40.7386016846,114.930000305,\N
10941,Arxan Yi'ershi Airport,Arxan,China,YIE,ZBES,47.3106,119.9117,\N
10942,Hengyang Nanyue Airport,Hengyang,China,HNY,ZGHY,26.9053,112.627998,\N
10943,Hongyuan Airport,Ngawa,China,AHJ,ZUHY,32.53154,102.35224,\N
10949,Wonsan Kalma International Airport,Wonsan,North Korea,WOS,ZKWS,39.166801,127.486,\N
10951,Mestia Queen Tamar Airport,Mestia,Georgia,,UGMS,43.053597,42.749012,\N
10952,Magas Airport,Magas,Russia,IGT,URMS,43.322299957300004,45.0125999451,Europe/Moscow
11004,Talladega Municipal Airport,Talladega,United States,ASN,KASN,33.569900512699995,-86.05090332030001,\N
11005,Greenville Downtown Airport,Greenville,United States,GMU,KGMU,34.847900390599996,-82.34999847410002,\N
11008,Mankato Regional Airport,Mankato,United States,,KMKT,44.22159958,-93.91870117,\N
11009,Captain Auguste George Airport,Anegada,British Virgin Islands,NGD,TUPA,18.72719955444336,-64.32969665527344,\N
11010,Troy Municipal Airport at N Kenneth Campbell Field,Troy,United States,TOI,KTOI,31.860399,-86.012101,\N
11011,Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,,KSCD,33.17179870605469,-86.30549621582031,\N
11012,Enterprise Municipal Airport,Enterprise,United States,ETS,KEDN,31.29969978,-85.89990234,\N
11017,Ryan Field,Tucson,United States,,KRYN,32.1422004699707,-111.17500305175781,\N
11018,Efogi Airport,Efogi,Papua New Guinea,EFG,AYEF,-9.15380555556,147.659805556,\N
11019,Kagi Airport,Kagi,Papua New Guinea,KGW,AYKQ,-9.135916666670001,147.669444444,\N
11020,Nadunumu Airport,Nadunumu,Papua New Guinea,NDN,AYNC,-9.14355555556,147.68425,\N
11021,Bodinumu Airport,Bodinumu,Papua New Guinea,BNM,AYBD,-9.107777777779999,147.666722222,\N
11022,Thomas C Russell Field,Alexander City,United States,ALX,KALX,32.914699554399995,-85.9629974365,\N
11030,Port Keats Airport,Wadeye,Australia,PKT,YPKT,-14.25,129.5290069580078,\N
11031,Garden Point Airport,Pirlangimpi,Australia,GPN,YGPT,-11.40250015258789,130.4219970703125,\N
11032,Stade Airport,Stade,Germany,,EDHS,53.56111145019531,9.499167442321777,\N
11035,Meriden Markham Municipal Airport,Meriden,United States,,KMMK,41.50870132446289,-72.82949829101562,\N
11038,Flinders Island Airport,Elliston,Australia,,YFLS,-33.730989,134.501,\N
11048,Luzern-Beromunster Airport,Lucerne,Switzerland,,LSZO,47.189998626708984,8.204719543457031,\N
11049,La Grand'combe Airport,La Grand'Combe,France,,LFTN,44.24440002441406,4.0122199058532715,\N
11051,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,\N
11053,Fort Mackay / Horizon Airport,Wood Buffalo,Canada,HZP,CYNR,57.3816986084,-111.700996399,\N
11054,Canmore Municipal Heliport,Canmore,Canada,,CEW9,51.07780075069999,-115.337997437,\N
11055,Krasnokamensk Airport,Krasnokamensk,Russia,,UIAE,50.03310775756836,118.06114196777344,\N
11067,Ridgely Airpark,Ridgely,United States,,KRJD,38.97010040283203,-75.86630249023438,\N
11068,New Castle Henry Co. Municipal Airport,New Castle,United States,,KUWL,39.87590027,-85.32649994,\N
11069,Scott City Municipal Airport,Scott City,United States,,KTQK,38.474300384521484,-100.88500213623047,\N
11070,Brewster Field,Holdredge,United States,HDE,KHDE,40.452099,-99.336502,\N
11071,Pratt Regional Airport,Pratt,United States,PTT,KPTT,37.70159912,-98.74690247,\N
11072,Yubileyniy Airfield,Baikonur,Kazakhstan,,UAON,46.05500030517578,63.25,\N
11073,Wahoo Municipal Airport,Wahoo,United States,,KAHQ,41.2412986755,-96.59400177,\N
11074,Jim Kelly Field,Lexington,United States,LXN,KLXN,40.791000366199995,-99.7772979736,\N
11075,Sublette Municipal Airport,Sublette,United States,,K19S,37.49140167,-100.8300018,\N
11076,Council Bluffs Municipal Airport,Council Bluffs,United States,CBF,KCBF,41.2592010498,-95.760597229,\N
11077,Kokomo Municipal Airport,Kokomo,United States,OKK,KOKK,40.528198242188,-86.05899810791,\N
11078,Neodesha Municipal Airport,Neodesha,United States,,K2K7,37.43539810180664,-95.64610290527344,\N
11079,King Ranch Airport,Sutton,United States,,AK59,61.79560089111328,-148.35499572753906,\N
11080,Elkhart Morton County Airport,Elkhart,United States,,KEHA,37.000702,-101.879997,\N
11081,Front Range Airport,Denver,United States,,KFTG,39.785301208496094,-104.54299926757812,\N
11082,Galesburg Municipal Airport,Galesburg,United States,GBG,KGBG,40.937999725299996,-90.431098938,\N
11084,Guymon Municipal Airport,Guymon,United States,GUY,KGUY,36.6851005554,-101.508003235,\N
11086,Meade Municipal Airport,Meade,United States,,KMEJ,37.27690124511719,-100.35600280761719,\N
11087,Turkey Mountain Estates Airport,Shell Knob,United States,,MO00,36.59170150756836,-93.66690063476562,\N
11088,Ulysses Airport,Ulysses,United States,,KULS,37.60400009,-101.3740005,\N
11089,Flagler Aerial Spraying Inc Airport,Flagler,United States,,CO00,39.279998779296875,-103.06700134277344,\N
11090,Independence Municipal Airport,Independence,United States,IDP,KIDP,37.1584014893,-95.77839660640001,\N
11091,Augusta Municipal Airport,Augusta,United States,,K3AU,37.671600341796875,-97.0779037475586,\N
11092,Larned Pawnee County Airport,Larned,United States,,KLQR,38.20859909,-99.08599854,\N
11093,Lampasas Airport,Lampasas,United States,,KLZZ,31.106199264526367,-98.1958999633789,\N
11094,Bay City Municipal Airport,Bay City,United States,BBC,KBYY,28.9733009338,-95.8635025024,\N
11095,Cox Field,Paris,United States,PRX,KPRX,33.636600494385,-95.450798034668,\N
11096,Coffeyville Municipal Airport,Coffeyville,United States,CFV,KCFV,37.09400177,-95.5718994141,\N
11097,The Farm Airport,Summit,United States,,24SC,33.93579864501953,-81.42970275878906,\N
11098,Greeley–Weld County Airport,Greeley,United States,GXY,KGXY,40.4374008179,-104.633003235,\N
11099,General Dewitt Spain Airport,Memphis,United States,,KM01,35.20069885,-90.05400085,\N
11100,Oryol Yuzhny Airport,Oakley,United States,OEL,UUOR,52.934700012200004,36.0022010803,\N
11101,Fremont Municipal Airport,Fremont,United States,FET,KFET,41.44910049,-96.52020264,\N
11102,La Grande/Union County Airport,La Grande,United States,LGD,KLGD,45.2901992798,-118.007003784,\N
11103,Olsztyn-Mazury Airport,Szczytno-Szymany,Poland,SZY,EPSY,53.481899,20.9377,\N
11110,Pocono Mountains Municipal Airport,Mount Pocono,United States,MPO,KMPO,41.137503,-75.378897,\N
11111,Quakertown Airport,Quakertown,United States,UKT,KUKT,40.435199737549,-75.381896972656,\N
11127,Banff Airport,Banff,Canada,YBA,CYBA,51.207340469900004,-115.541861057,\N
11129,Nordborg Flyveplads,Nordborg,Denmark,,EKNB,55.07485,9.753379,\N
11131,Banning Municipal Airport,Banning,United States,BNG,KBNG,33.9230995178,-116.850997925,\N
11132,Gießen-Lützellinden Airport,Giessen,Germany,,EDFL,50.543888092041016,8.590277671813965,\N
11133,Tököl Airport,Budapest,Hungary,,LHTL,47.345298767100005,18.980800628699996,\N
11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,OFK,KOFK,41.985500335693,-97.435096740723,\N
11139,Kotido Airport,Kotido,Uganda,,HUKO,2.953,34.1232,\N
11140,Kajjansi Airfield,Kampala,Uganda,,HUKJ,0.1968,32.55297,\N
11141,Arlington Municipal Airport,Arlington,United States,,KAWO,48.16070175,-122.1589966,\N
11142,Paracatu Airport,Paracatu,Brazil,,SNZR,-17.242599487304688,-46.88309860229492,\N
11143,Das Bandeirinhas Airport,Conselheiro Lafaiete,Brazil,,SNKF,-20.738585,-43.797444,\N
11144,Janaúba Airport,Janauba,Brazil,,SNAP,-15.732,-43.323102,\N
11145,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,TFL,SNTO,-17.89229965209961,-41.51359939575195,\N
11146,Cristiano Ferreira Varella Airport,Muriae,Brazil,,SNBM,-21.126100540161133,-42.39440155029297,\N
11153,Peter O Knight Airport,Tampa,United States,TPF,KTPF,27.915599822998,-82.44930267334,\N
11170,Lure Malbouhans Air Base,Malbouhans,France,,LFYL,47.7047,6.54583,\N
11175,Parati Airport,Paraty,Brazil,,SDTK,-23.2243995667,-44.720298767100005,\N
11176,Umberto Modiano Airport,Buzios,Brazil,BZC,SBBZ,-22.770999908447266,-41.96289825439453,\N
11177,Angra dos Reis Airport,Angra dos Reis,Brazil,,SDAG,-22.975299835205078,-44.307098388671875,\N
11178,Itaperuna Airport,Itaperuna,Brazil,ITP,SDUN,-21.219299316399997,-41.8759002686,\N
11179,Maricá Airport,Marica,Brazil,,SDMC,-22.9195,-42.830898,\N
11180,Resende Airport,Resende,Brazil,REZ,SDRS,-22.4785003662,-44.4803009033,\N
11181,Saquarema Airport,Saquarema,Brazil,,SDSK,-22.92972183227539,-42.50694274902344,\N
11182,Drumheller Municipal Airport,Drumheller,Canada,,CEG4,51.49639892578125,-112.7490005493164,\N
11193,Mwene-Ditu Airport,Mwene-Ditu,Congo (Kinshasa),,FZWE,-6.982999801635742,23.08300018310547,\N
11194,Tunta Airport,Kabinda,Congo (Kinshasa),KBN,FZWT,-6.132999897,24.4829998016,\N
11195,Ikela Airport,Ikela,Congo (Kinshasa),IKL,FZGV,-1.048109,23.372501,\N
11198,Aripuanã Airport,Aripuana,Brazil,AIR,SWRP,-10.188278,-59.457273,\N
11199,Juruena Airport,Juruena,Brazil,JRN,SWJU,-10.305832862854004,-58.489444732666016,\N
11200,Juína Airport,Juina,Brazil,JIA,SWJN,-11.419444,-58.701668,\N
11201,Vila Rica Airport,Vila Rica,Brazil,VLP,SWVC,-9.979443550109863,-51.1422233581543,\N
11202,Inácio Luís do Nascimento Airport,Juara,Brazil,JUA,SIZX,-11.2966,-57.5495,\N
11203,Cáceres Airport,Caceres,Brazil,CCX,SWKC,-16.04360008239746,-57.62990188598633,\N
11204,Posto Leonardo Vilas Boas Airport,Chapada dos Guimaraes,Brazil,,SWPL,-12.198332786560059,-53.38166809082031,\N
11205,Tangará da Serra Airport,Tangara da Serra,Brazil,TGQ,SWTS,-14.661999702500001,-57.4435005188,\N
11206,Canarana Airport,Canarana,Brazil,CQA,SWEK,-13.574443817138672,-52.27055740356445,\N
11207,Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade ,Brazil,MTG,SWVB,-14.9942,-59.9458,\N
11208,Bumbar Airport,Bumba,Congo (Kinshasa),BMB,FZFU,2.18278,22.481701,\N
11209,Sobral Airport,Sobral,Brazil,,SNOB,-3.67889,-40.336802,\N
11210,Arapiraca Airport,Arapiraca,Brazil,APQ,SNAL,-9.775360107421875,-36.62919998168945,\N
11211,Cangapara Airport,Floriano,Brazil,FLB,SNQG,-6.8463897705078125,-43.077301025390625,\N
11212,Picos Airport,Picos,Brazil,PCS,SNPC,-7.0620598793029785,-41.52370071411133,\N
11229,Beni Airport,Beni,Congo (Kinshasa),BNC,FZNP,0.575,29.4739,\N
11230,Boende Airport,Boende,Congo (Kinshasa),BNB,FZGN,-0.21699999272823334,20.850000381469727,\N
11243,Montauk Airport,Montauk,United States,MTP,KMTP,41.0765,-71.920797,\N
11255,Porter County Municipal Airport,Valparaiso IN,United States,VPZ,KVPZ,41.45399857,-87.00710297,\N
11257,Dharavandhoo Airport,DHARAVANDHOO,Maldives,DRV,VRMD,5.1561,73.1302,\N
11258,Saumlaki/Olilit Airport,Saumlaki,Indonesia,SXK,WAPI,-7.9886097908,131.305999756,\N
11268,Cerro Largo International Airport,Melo,Uruguay,MLZ,SUMO,-32.33789825439453,-54.21670150756836,\N
11269,Tydeo Larre Borges Airport,Paysandu,Uruguay,PDU,SUPU,-32.36330032348633,-58.0619010925293,\N
11270,Artigas International Airport,Artigas ,Uruguay,ATI,SUAG,-30.400699615478516,-56.50790023803711,\N
